"","N","n","run","alpha0","sd_data","sigma","KL"
"1",100,50,10,0.5,12.199054613483,0,39.6307723095898
"2",100,50,10,0.5,12.199054613483,0.75,36.0043604300715
"3",100,50,10,0.5,12.199054613483,1.5,32.3957941689041
"4",100,50,10,0.5,12.199054613483,2.25,28.1626414786816
"5",100,50,10,0.5,12.199054613483,3,25.4589483351579
"6",100,50,10,0.5,12.199054613483,3.75,22.3114671898617
"7",100,50,10,0.5,12.199054613483,4.5,19.573701804206
"8",100,50,10,0.5,12.199054613483,5.25,18.3829474081973
"9",100,50,10,0.5,12.199054613483,6,15.3572241651758
"10",100,50,10,0.5,12.199054613483,6.75,13.7732263634917
"11",100,50,10,0.5,12.199054613483,7.5,11.9637205037628
"12",100,50,10,0.5,12.199054613483,8.25,10.7952098507285
"13",100,50,10,0.5,12.199054613483,9,9.16990001813561
"14",100,50,10,0.5,12.199054613483,9.75,8.34065594350926
"15",100,50,10,0.5,12.199054613483,10.5,7.70501478471275
"16",100,50,10,0.5,12.199054613483,11.25,6.34721639163251
"17",100,50,10,0.5,12.199054613483,12,5.95677767628458
"18",100,50,10,0.5,12.199054613483,12.75,5.94155481321607
"19",100,50,10,0.5,12.199054613483,13.5,5.41731574002397
"20",100,50,10,0.5,12.199054613483,14.25,4.64786049494445
"21",100,50,10,0.5,12.199054613483,15,4.99059948446736
"22",100,50,10,0.5,12.199054613483,15.75,4.59080135214089
"23",100,50,10,0.5,12.199054613483,16.5,4.60322691181911
"24",100,50,10,0.5,12.199054613483,17.25,4.28846348873356
"25",100,50,10,0.5,12.199054613483,18,4.45304214794677
"26",100,50,10,0.5,12.199054613483,18.75,4.281844089073
"27",100,50,10,0.5,12.199054613483,19.5,4.1402266656967
"28",100,50,10,0.5,12.199054613483,20.25,4.32281939837569
"29",100,50,10,0.5,12.199054613483,21,4.26138047642088
"30",100,50,10,0.5,12.199054613483,21.75,4.35828322795873
"31",100,50,10,0.5,12.199054613483,22.5,4.37787143370391
"32",100,50,10,0.5,12.199054613483,23.25,4.387231405449
"33",100,50,10,0.5,12.199054613483,24,4.53825155220909
"34",100,50,10,0.5,12.199054613483,24.75,4.52232521562258
"35",100,50,10,0.5,12.199054613483,25.5,4.66018214244826
"36",100,50,10,0.5,12.199054613483,26.25,4.72173825664535
"37",100,50,10,0.5,12.199054613483,27,4.84478108353591
"38",100,50,10,0.5,12.199054613483,27.75,4.96718435590812
"39",100,50,10,0.5,12.199054613483,28.5,4.9618542984506
"40",100,50,10,0.5,12.199054613483,29.25,5.06977743599815
"41",100,50,10,0.5,12.199054613483,30,5.09459713749765
"42",100,50,10,0.5,12.199054613483,30.75,5.20680660158237
"43",100,50,10,0.5,12.199054613483,31.5,5.30844810032872
"44",100,50,10,0.5,12.199054613483,32.25,5.43034402220074
"45",100,50,10,0.5,12.199054613483,33,5.3569091962773
"46",100,50,10,0.5,12.199054613483,33.75,5.45643801607713
"47",100,50,10,0.5,12.199054613483,34.5,5.53647339364793
"48",100,50,10,0.5,12.199054613483,35.25,5.66328369747
"49",100,50,10,0.5,12.199054613483,36,5.75535658120998
"50",100,50,10,0.5,12.199054613483,36.75,5.84158859682664
"51",100,50,10,0.5,12.199054613483,37.5,5.86809868694962
"52",100,50,10,0.5,12.199054613483,38.25,5.90390428740161
"53",100,50,10,0.5,12.199054613483,39,5.93528041576122
"54",100,50,10,0.5,12.199054613483,39.75,6.06594431490735
"55",100,50,10,0.5,12.199054613483,40.5,6.15172998199862
"56",100,50,10,0.5,12.199054613483,41.25,6.20469403908678
"57",100,50,10,0.5,12.199054613483,42,6.32849752400792
"58",100,50,10,0.5,12.199054613483,42.75,6.24045674577488
"59",100,50,10,0.5,12.199054613483,43.5,6.28108919975862
"60",100,50,10,0.5,12.199054613483,44.25,6.39124340069155
"61",100,50,10,0.5,12.199054613483,45,6.62996942941684
"62",100,50,10,0.5,12.199054613483,45.75,6.64225892378004
"63",100,50,10,0.5,12.199054613483,46.5,6.46215692350312
"64",100,50,10,0.5,12.199054613483,47.25,6.58305871326045
"65",100,50,10,0.5,12.199054613483,48,6.67250069673953
"66",100,50,10,0.5,12.199054613483,48.75,6.66991848022091
"67",100,50,10,0.5,12.199054613483,49.5,6.82202265273682
"68",100,50,10,1,12.5624212570289,0,119.11850198575
"69",100,50,10,1,12.5624212570289,0.75,116.02443533281
"70",100,50,10,1,12.5624212570289,1.5,100.28726658764
"71",100,50,10,1,12.5624212570289,2.25,79.1091497661376
"72",100,50,10,1,12.5624212570289,3,64.8846953451071
"73",100,50,10,1,12.5624212570289,3.75,51.7567892794134
"74",100,50,10,1,12.5624212570289,4.5,39.9433344253281
"75",100,50,10,1,12.5624212570289,5.25,32.0446897162914
"76",100,50,10,1,12.5624212570289,6,24.6992915714173
"77",100,50,10,1,12.5624212570289,6.75,20.2457085204775
"78",100,50,10,1,12.5624212570289,7.5,17.278661859811
"79",100,50,10,1,12.5624212570289,8.25,14.1808464026665
"80",100,50,10,1,12.5624212570289,9,12.7283672872888
"81",100,50,10,1,12.5624212570289,9.75,12.1032473248611
"82",100,50,10,1,12.5624212570289,10.5,10.7872914609207
"83",100,50,10,1,12.5624212570289,11.25,10.304084631735
"84",100,50,10,1,12.5624212570289,12,9.93780676775816
"85",100,50,10,1,12.5624212570289,12.75,9.64044677131604
"86",100,50,10,1,12.5624212570289,13.5,9.58868910236069
"87",100,50,10,1,12.5624212570289,14.25,9.60654860441871
"88",100,50,10,1,12.5624212570289,15,9.53059475373474
"89",100,50,10,1,12.5624212570289,15.75,9.94078619879897
"90",100,50,10,1,12.5624212570289,16.5,9.99083252024781
"91",100,50,10,1,12.5624212570289,17.25,10.2561256101115
"92",100,50,10,1,12.5624212570289,18,10.4463176616927
"93",100,50,10,1,12.5624212570289,18.75,10.676400843301
"94",100,50,10,1,12.5624212570289,19.5,10.9235802455285
"95",100,50,10,1,12.5624212570289,20.25,11.1407606806297
"96",100,50,10,1,12.5624212570289,21,11.3192916456574
"97",100,50,10,1,12.5624212570289,21.75,11.6064721836728
"98",100,50,10,1,12.5624212570289,22.5,11.987975652581
"99",100,50,10,1,12.5624212570289,23.25,12.1428473158014
"100",100,50,10,1,12.5624212570289,24,12.3272374922071
"101",100,50,10,1,12.5624212570289,24.75,12.5725853593352
"102",100,50,10,1,12.5624212570289,25.5,12.7624603970281
"103",100,50,10,1,12.5624212570289,26.25,12.9944002267844
"104",100,50,10,1,12.5624212570289,27,13.2058369404192
"105",100,50,10,1,12.5624212570289,27.75,13.4408393667789
"106",100,50,10,1,12.5624212570289,28.5,13.6355857177621
"107",100,50,10,1,12.5624212570289,29.25,13.8626837011764
"108",100,50,10,1,12.5624212570289,30,13.9421320495559
"109",100,50,10,1,12.5624212570289,30.75,14.0593101464101
"110",100,50,10,1,12.5624212570289,31.5,14.372331070642
"111",100,50,10,1,12.5624212570289,32.25,14.514404072845
"112",100,50,10,1,12.5624212570289,33,14.7545983118154
"113",100,50,10,1,12.5624212570289,33.75,14.8682902197164
"114",100,50,10,1,12.5624212570289,34.5,15.1426456525268
"115",100,50,10,1,12.5624212570289,35.25,15.2963502497388
"116",100,50,10,1,12.5624212570289,36,15.3593792211035
"117",100,50,10,1,12.5624212570289,36.75,15.6622409520547
"118",100,50,10,1,12.5624212570289,37.5,15.6482414350821
"119",100,50,10,1,12.5624212570289,38.25,16.1836264328252
"120",100,50,10,1,12.5624212570289,39,15.935961178366
"121",100,50,10,1,12.5624212570289,39.75,16.0504699984876
"122",100,50,10,1,12.5624212570289,40.5,16.2575467344914
"123",100,50,10,1,12.5624212570289,41.25,16.4747340294778
"124",100,50,10,1,12.5624212570289,42,16.3049191595184
"125",100,50,10,1,12.5624212570289,42.75,16.6504832424994
"126",100,50,10,1,12.5624212570289,43.5,16.8906319690099
"127",100,50,10,1,12.5624212570289,44.25,16.7748963270228
"128",100,50,10,1,12.5624212570289,45,17.055656925871
"129",100,50,10,1,12.5624212570289,45.75,17.0992822174716
"130",100,50,10,1,12.5624212570289,46.5,17.1982122109877
"131",100,50,10,1,12.5624212570289,47.25,17.1986407479136
"132",100,50,10,1,12.5624212570289,48,17.4274554402112
"133",100,50,10,1,12.5624212570289,48.75,17.4460510780651
"134",100,50,10,1,12.5624212570289,49.5,17.7719810806039
"135",100,50,10,1.5,11.7220372840178,0,90.7636438140258
"136",100,50,10,1.5,11.7220372840178,0.75,85.1989519403989
"137",100,50,10,1.5,11.7220372840178,1.5,68.3645964878763
"138",100,50,10,1.5,11.7220372840178,2.25,55.4225241365258
"139",100,50,10,1.5,11.7220372840178,3,39.4084685763651
"140",100,50,10,1.5,11.7220372840178,3.75,29.0372852421361
"141",100,50,10,1.5,11.7220372840178,4.5,22.3608470557564
"142",100,50,10,1.5,11.7220372840178,5.25,18.8851793445957
"143",100,50,10,1.5,11.7220372840178,6,16.5540837242181
"144",100,50,10,1.5,11.7220372840178,6.75,15.0192036820262
"145",100,50,10,1.5,11.7220372840178,7.5,14.0590079594084
"146",100,50,10,1.5,11.7220372840178,8.25,14.2128135538046
"147",100,50,10,1.5,11.7220372840178,9,13.014060272914
"148",100,50,10,1.5,11.7220372840178,9.75,13.0860983416019
"149",100,50,10,1.5,11.7220372840178,10.5,13.0357366621068
"150",100,50,10,1.5,11.7220372840178,11.25,13.1049468104255
"151",100,50,10,1.5,11.7220372840178,12,13.5062264714007
"152",100,50,10,1.5,11.7220372840178,12.75,14.0555675109422
"153",100,50,10,1.5,11.7220372840178,13.5,14.5471610726798
"154",100,50,10,1.5,11.7220372840178,14.25,15.1774764107516
"155",100,50,10,1.5,11.7220372840178,15,15.5282379806623
"156",100,50,10,1.5,11.7220372840178,15.75,16.0072380092009
"157",100,50,10,1.5,11.7220372840178,16.5,16.6412781572913
"158",100,50,10,1.5,11.7220372840178,17.25,16.955469716891
"159",100,50,10,1.5,11.7220372840178,18,17.5591034794625
"160",100,50,10,1.5,11.7220372840178,18.75,18.0669772695647
"161",100,50,10,1.5,11.7220372840178,19.5,18.6397691271755
"162",100,50,10,1.5,11.7220372840178,20.25,19.1878614728805
"163",100,50,10,1.5,11.7220372840178,21,19.4016894038578
"164",100,50,10,1.5,11.7220372840178,21.75,19.9896743531718
"165",100,50,10,1.5,11.7220372840178,22.5,20.3340838198864
"166",100,50,10,1.5,11.7220372840178,23.25,20.6527352862598
"167",100,50,10,1.5,11.7220372840178,24,21.0407288458928
"168",100,50,10,1.5,11.7220372840178,24.75,21.4622308788221
"169",100,50,10,1.5,11.7220372840178,25.5,21.8682926327351
"170",100,50,10,1.5,11.7220372840178,26.25,22.1615106967447
"171",100,50,10,1.5,11.7220372840178,27,22.5881151202474
"172",100,50,10,1.5,11.7220372840178,27.75,22.6015828855671
"173",100,50,10,1.5,11.7220372840178,28.5,23.2727097982296
"174",100,50,10,1.5,11.7220372840178,29.25,23.3257615968561
"175",100,50,10,1.5,11.7220372840178,30,23.7374351838574
"176",100,50,10,1.5,11.7220372840178,30.75,24.0691249678106
"177",100,50,10,1.5,11.7220372840178,31.5,24.2441528022624
"178",100,50,10,1.5,11.7220372840178,32.25,24.5618242692214
"179",100,50,10,1.5,11.7220372840178,33,24.8433187214591
"180",100,50,10,1.5,11.7220372840178,33.75,24.9572007694842
"181",100,50,10,1.5,11.7220372840178,34.5,25.1394579125347
"182",100,50,10,1.5,11.7220372840178,35.25,25.5287179033671
"183",100,50,10,1.5,11.7220372840178,36,25.6368976473694
"184",100,50,10,1.5,11.7220372840178,36.75,25.7992469346041
"185",100,50,10,1.5,11.7220372840178,37.5,26.0109041724016
"186",100,50,10,1.5,11.7220372840178,38.25,26.3793886876452
"187",100,50,10,1.5,11.7220372840178,39,26.3412796256063
"188",100,50,10,1.5,11.7220372840178,39.75,26.6109518516841
"189",100,50,10,1.5,11.7220372840178,40.5,26.8160390322024
"190",100,50,10,1.5,11.7220372840178,41.25,27.3149331582799
"191",100,50,10,1.5,11.7220372840178,42,27.0935490891712
"192",100,50,10,1.5,11.7220372840178,42.75,26.9903760435418
"193",100,50,10,1.5,11.7220372840178,43.5,27.4017879368675
"194",100,50,10,1.5,11.7220372840178,44.25,27.6337763416894
"195",100,50,10,1.5,11.7220372840178,45,27.8038634468597
"196",100,50,10,1.5,11.7220372840178,45.75,28.2687582822573
"197",100,50,10,1.5,11.7220372840178,46.5,28.063145951145
"198",100,50,10,1.5,11.7220372840178,47.25,28.103338550179
"199",100,50,10,1.5,11.7220372840178,48,28.2980697938881
"200",100,50,10,1.5,11.7220372840178,48.75,28.5878575310843
"201",100,50,10,1.5,11.7220372840178,49.5,28.702643802459
"202",100,50,10,2,10.2065904969665,0,67.5900714614982
"203",100,50,10,2,10.2065904969665,0.75,60.3047177834602
"204",100,50,10,2,10.2065904969665,1.5,41.2314440109321
"205",100,50,10,2,10.2065904969665,2.25,31.345947745851
"206",100,50,10,2,10.2065904969665,3,19.411707039543
"207",100,50,10,2,10.2065904969665,3.75,15.7105462227506
"208",100,50,10,2,10.2065904969665,4.5,13.4196964598129
"209",100,50,10,2,10.2065904969665,5.25,12.5831302637467
"210",100,50,10,2,10.2065904969665,6,12.0162040489254
"211",100,50,10,2,10.2065904969665,6.75,12.2541202114888
