"","N","n","run","alpha0","sd_data","sigma","KL"
"209",500,50,10,2,12.7189156421921,5.25,41.3871135921381
"210",500,50,10,2,12.7189156421921,6,41.1843888435191
"211",500,50,10,2,12.7189156421921,6.75,40.5168580255193
"212",500,50,10,2,12.7189156421921,7.5,40.6968567832037
"213",500,50,10,2,12.7189156421921,8.25,41.6661991742045
"214",500,50,10,2,12.7189156421921,9,42.8215273896208
"215",500,50,10,2,12.7189156421921,9.75,44.1594643330201
"216",500,50,10,2,12.7189156421921,10.5,45.4373351146863
"217",500,50,10,2,12.7189156421921,11.25,46.9372420382605
"218",500,50,10,2,12.7189156421921,12,48.3816541800764
"219",500,50,10,2,12.7189156421921,12.75,49.7395245945741
"220",500,50,10,2,12.7189156421921,13.5,50.6142480885064
"221",500,50,10,2,12.7189156421921,14.25,52.083407901424
"222",500,50,10,2,12.7189156421921,15,53.2198254118779
"223",500,50,10,2,12.7189156421921,15.75,54.0760356103666
"224",500,50,10,2,12.7189156421921,16.5,55.6569859351893
"225",500,50,10,2,12.7189156421921,17.25,56.3963145717839
"226",500,50,10,2,12.7189156421921,18,57.2502989052803
"227",500,50,10,2,12.7189156421921,18.75,57.7980710672394
"228",500,50,10,2,12.7189156421921,19.5,59.0657158265726
"229",500,50,10,2,12.7189156421921,20.25,59.9651568905151
"230",500,50,10,2,12.7189156421921,21,61.1278166484102
"231",500,50,10,2,12.7189156421921,21.75,61.2769597107371
"232",500,50,10,2,12.7189156421921,22.5,62.2109472192317
"233",500,50,10,2,12.7189156421921,23.25,62.5827591000432
"234",500,50,10,2,12.7189156421921,24,63.6954299019912
"235",500,50,10,2,12.7189156421921,24.75,64.7276587206241
"236",500,50,10,2,12.7189156421921,25.5,64.587003271793
"237",500,50,10,2,12.7189156421921,26.25,65.5759870920182
"238",500,50,10,2,12.7189156421921,27,65.8684239825937
"239",500,50,10,2,12.7189156421921,27.75,66.5421292785011
"240",500,50,10,2,12.7189156421921,28.5,66.9635145344218
"241",500,50,10,2,12.7189156421921,29.25,67.5897506253015
"242",500,50,10,2,12.7189156421921,30,67.6735381317387
"243",500,50,10,2,12.7189156421921,30.75,68.1686934296251
"244",500,50,10,2,12.7189156421921,31.5,68.9938821390364
"245",500,50,10,2,12.7189156421921,32.25,68.8565565155683
"246",500,50,10,2,12.7189156421921,33,69.8259838422956
"247",500,50,10,2,12.7189156421921,33.75,69.8799045235717
"248",500,50,10,2,12.7189156421921,34.5,70.1978063215599
"249",500,50,10,2,12.7189156421921,35.25,71.2948663565406
"250",500,50,10,2,12.7189156421921,36,71.0424583923154
"251",500,50,10,2,12.7189156421921,36.75,71.1606784459108
"252",500,50,10,2,12.7189156421921,37.5,71.9344568503493
"253",500,50,10,2,12.7189156421921,38.25,71.9935428012374
"254",500,50,10,2,12.7189156421921,39,72.3030697738878
"255",500,50,10,2,12.7189156421921,39.75,73.3074075332495
"256",500,50,10,2,12.7189156421921,40.5,73.5883378141442
"257",500,50,10,2,12.7189156421921,41.25,73.3865015205791
"258",500,50,10,2,12.7189156421921,42,73.5252214055193
"259",500,50,10,2,12.7189156421921,42.75,73.8902564747473
"260",500,50,10,2,12.7189156421921,43.5,73.9091476257583
"261",500,50,10,2,12.7189156421921,44.25,74.1791074057122
"262",500,50,10,2,12.7189156421921,45,74.3117765404466
"263",500,50,10,2,12.7189156421921,45.75,75.0001078801597
"264",500,50,10,2,12.7189156421921,46.5,74.5613831135019
"265",500,50,10,2,12.7189156421921,47.25,75.0216051815104
"266",500,50,10,2,12.7189156421921,48,75.1875745830828
"267",500,50,10,2,12.7189156421921,48.75,75.8121297877966
"268",500,50,10,2,12.7189156421921,49.5,75.7901983662429
"269",500,50,10,2.5,12.2208630686105,0,339.648202547743
"270",500,50,10,2.5,12.2208630686105,0.75,214.015968527259
"271",500,50,10,2.5,12.2208630686105,1.5,116.720585922869
"272",500,50,10,2.5,12.2208630686105,2.25,73.6842575245969
"273",500,50,10,2.5,12.2208630686105,3,61.5547356357058
"274",500,50,10,2.5,12.2208630686105,3.75,46.2128213688749
"275",500,50,10,2.5,12.2208630686105,4.5,45.6075312397826
"276",500,50,10,2.5,12.2208630686105,5.25,46.5950430720667
"277",500,50,10,2.5,12.2208630686105,6,47.1647706717623
"278",500,50,10,2.5,12.2208630686105,6.75,49.4628241762207
"279",500,50,10,2.5,12.2208630686105,7.5,51.5583487348595
"280",500,50,10,2.5,12.2208630686105,8.25,53.6137967028947
"281",500,50,10,2.5,12.2208630686105,9,55.8604545403381
"282",500,50,10,2.5,12.2208630686105,9.75,57.8861477097978
"283",500,50,10,2.5,12.2208630686105,10.5,60.2260275446248
"284",500,50,10,2.5,12.2208630686105,11.25,62.1534566886298
"285",500,50,10,2.5,12.2208630686105,12,63.7401390296835
"286",500,50,10,2.5,12.2208630686105,12.75,65.5847372884383
"287",500,50,10,2.5,12.2208630686105,13.5,67.5537843835485
"288",500,50,10,2.5,12.2208630686105,14.25,68.7759396653842
"289",500,50,10,2.5,12.2208630686105,15,70.4704660162661
"290",500,50,10,2.5,12.2208630686105,15.75,72.2978859564391
"291",500,50,10,2.5,12.2208630686105,16.5,73.7641107891458
"292",500,50,10,2.5,12.2208630686105,17.25,74.3807837480667
"293",500,50,10,2.5,12.2208630686105,18,75.8381102234572
"294",500,50,10,2.5,12.2208630686105,18.75,77.2552767988888
"295",500,50,10,2.5,12.2208630686105,19.5,78.0403320270084
"296",500,50,10,2.5,12.2208630686105,20.25,79.1927891005645
"297",500,50,10,2.5,12.2208630686105,21,80.2975240770259
"298",500,50,10,2.5,12.2208630686105,21.75,81.5605662532694
"299",500,50,10,2.5,12.2208630686105,22.5,82.2810250028794
"300",500,50,10,2.5,12.2208630686105,23.25,83.3527744312385
"301",500,50,10,2.5,12.2208630686105,24,83.9762646033368
"302",500,50,10,2.5,12.2208630686105,24.75,85.0155590490376
"303",500,50,10,2.5,12.2208630686105,25.5,86.2331417134368
"304",500,50,10,2.5,12.2208630686105,26.25,86.4247021812112
"305",500,50,10,2.5,12.2208630686105,27,87.4804652893617
"306",500,50,10,2.5,12.2208630686105,27.75,87.9198967070051
"307",500,50,10,2.5,12.2208630686105,28.5,87.9894580759042
"308",500,50,10,2.5,12.2208630686105,29.25,88.5757714845371
"309",500,50,10,2.5,12.2208630686105,30,90.074972779949
"310",500,50,10,2.5,12.2208630686105,30.75,90.5965471971609
"311",500,50,10,2.5,12.2208630686105,31.5,91.2946194177425
"312",500,50,10,2.5,12.2208630686105,32.25,91.3469735646046
"313",500,50,10,2.5,12.2208630686105,33,91.50041731783
"314",500,50,10,2.5,12.2208630686105,33.75,92.0360105598263
"315",500,50,10,2.5,12.2208630686105,34.5,93.2069803418074
"316",500,50,10,2.5,12.2208630686105,35.25,93.404653107808
"317",500,50,10,2.5,12.2208630686105,36,93.6481892762037
"318",500,50,10,2.5,12.2208630686105,36.75,94.6988438183853
"319",500,50,10,2.5,12.2208630686105,37.5,95.077099685398
"320",500,50,10,2.5,12.2208630686105,38.25,95.542586437247
"321",500,50,10,2.5,12.2208630686105,39,96.5008757617521
"322",500,50,10,2.5,12.2208630686105,39.75,95.6786614672727
"323",500,50,10,2.5,12.2208630686105,40.5,96.3021118494106
"324",500,50,10,2.5,12.2208630686105,41.25,96.0177170094422
"325",500,50,10,2.5,12.2208630686105,42,97.5725566880293
"326",500,50,10,2.5,12.2208630686105,42.75,97.4967405517478
"327",500,50,10,2.5,12.2208630686105,43.5,97.1676412030709
"328",500,50,10,2.5,12.2208630686105,44.25,97.0047247369748
"329",500,50,10,2.5,12.2208630686105,45,98.5376580739409
"330",500,50,10,2.5,12.2208630686105,45.75,99.2006415655596
"331",500,50,10,2.5,12.2208630686105,46.5,98.4875986064951
"332",500,50,10,2.5,12.2208630686105,47.25,99.2372153684421
"333",500,50,10,2.5,12.2208630686105,48,99.8670037901672
"334",500,50,10,2.5,12.2208630686105,48.75,99.6337119590456
"335",500,50,10,2.5,12.2208630686105,49.5,100.223523843863
"336",500,50,10,3,11.8524095647461,0,446.976335380851
"337",500,50,10,3,11.8524095647461,0.75,368.913897696243
"338",500,50,10,3,11.8524095647461,1.5,260.675722046885
"339",500,50,10,3,11.8524095647461,2.25,149.206275932972
"340",500,50,10,3,11.8524095647461,3,107.222911399373
"341",500,50,10,3,11.8524095647461,3.75,92.5785202066736
"342",500,50,10,3,11.8524095647461,4.5,72.1516759707598
"343",500,50,10,3,11.8524095647461,5.25,65.7108406932465
"344",500,50,10,3,11.8524095647461,6,62.4831726922099
"345",500,50,10,3,11.8524095647461,6.75,62.069465215188
"346",500,50,10,3,11.8524095647461,7.5,61.7315008629237
"347",500,50,10,3,11.8524095647461,8.25,62.3896913622214
"348",500,50,10,3,11.8524095647461,9,62.5107920430931
"349",500,50,10,3,11.8524095647461,9.75,63.7006800808287
"350",500,50,10,3,11.8524095647461,10.5,64.5654507256045
"351",500,50,10,3,11.8524095647461,11.25,65.8291168589841
"352",500,50,10,3,11.8524095647461,12,66.3976566925344
"353",500,50,10,3,11.8524095647461,12.75,67.6702967402277
"354",500,50,10,3,11.8524095647461,13.5,68.6600253200557
"355",500,50,10,3,11.8524095647461,14.25,70.0913427266315
"356",500,50,10,3,11.8524095647461,15,70.5332630764669
"357",500,50,10,3,11.8524095647461,15.75,72.5716866575667
"358",500,50,10,3,11.8524095647461,16.5,72.229034018063
"359",500,50,10,3,11.8524095647461,17.25,73.5667893319447
"360",500,50,10,3,11.8524095647461,18,74.1590143908231
"361",500,50,10,3,11.8524095647461,18.75,75.367175216938
"362",500,50,10,3,11.8524095647461,19.5,75.9837478895747
"363",500,50,10,3,11.8524095647461,20.25,77.1137106822549
"364",500,50,10,3,11.8524095647461,21,77.5213113466838
"365",500,50,10,3,11.8524095647461,21.75,77.8330654636172
"366",500,50,10,3,11.8524095647461,22.5,79.0806745521376
"367",500,50,10,3,11.8524095647461,23.25,79.6083016202869
"368",500,50,10,3,11.8524095647461,24,80.2654417759313
"369",500,50,10,3,11.8524095647461,24.75,81.0064384444819
"370",500,50,10,3,11.8524095647461,25.5,81.3846714192781
"371",500,50,10,3,11.8524095647461,26.25,81.9437274437032
"372",500,50,10,3,11.8524095647461,27,82.5751902199739
"373",500,50,10,3,11.8524095647461,27.75,83.7701444863796
"374",500,50,10,3,11.8524095647461,28.5,83.3447701185311
"375",500,50,10,3,11.8524095647461,29.25,84.127249468228
"376",500,50,10,3,11.8524095647461,30,84.8921206537729
"377",500,50,10,3,11.8524095647461,30.75,85.3437569950678
"378",500,50,10,3,11.8524095647461,31.5,85.5767531412592
"379",500,50,10,3,11.8524095647461,32.25,85.8142942367386
"380",500,50,10,3,11.8524095647461,33,86.1630145767404
"381",500,50,10,3,11.8524095647461,33.75,86.6984041003577
"382",500,50,10,3,11.8524095647461,34.5,86.6652034413634
"383",500,50,10,3,11.8524095647461,35.25,87.7281880647472
"384",500,50,10,3,11.8524095647461,36,87.9325714657904
"385",500,50,10,3,11.8524095647461,36.75,87.9566932453714
"386",500,50,10,3,11.8524095647461,37.5,88.4174706892433
"387",500,50,10,3,11.8524095647461,38.25,88.5080211083747
"388",500,50,10,3,11.8524095647461,39,88.576800874107
"389",500,50,10,3,11.8524095647461,39.75,89.4414276747805
"390",500,50,10,3,11.8524095647461,40.5,89.6814818612391
"391",500,50,10,3,11.8524095647461,41.25,89.782087336148
"392",500,50,10,3,11.8524095647461,42,89.5544347121321
"393",500,50,10,3,11.8524095647461,42.75,89.4828689684631
"394",500,50,10,3,11.8524095647461,43.5,90.028012519678
"395",500,50,10,3,11.8524095647461,44.25,90.9349224881252
"396",500,50,10,3,11.8524095647461,45,91.0107437754092
"397",500,50,10,3,11.8524095647461,45.75,91.7543563134001
"398",500,50,10,3,11.8524095647461,46.5,92.5469964627663
"399",500,50,10,3,11.8524095647461,47.25,91.7614157906841
"400",500,50,10,3,11.8524095647461,48,91.863006207844
"401",500,50,10,3,11.8524095647461,48.75,91.8352687792847
"402",500,50,10,3,11.8524095647461,49.5,92.2348971301281
"403",500,50,10,3.5,11.4568986576037,0,379.233570149438
"404",500,50,10,3.5,11.4568986576037,0.75,245.535734103878
"405",500,50,10,3.5,11.4568986576037,1.5,134.381708789438
"406",500,50,10,3.5,11.4568986576037,2.25,75.3165091715524
"407",500,50,10,3.5,11.4568986576037,3,59.6589065550527
"408",500,50,10,3.5,11.4568986576037,3.75,54.7114468666534
"409",500,50,10,3.5,11.4568986576037,4.5,54.3262846494255
"410",500,50,10,3.5,11.4568986576037,5.25,55.4790345377637
"411",500,50,10,3.5,11.4568986576037,6,56.8977954828938
"412",500,50,10,3.5,11.4568986576037,6.75,58.9178861765974
"413",500,50,10,3.5,11.4568986576037,7.5,60.9602927599266
"414",500,50,10,3.5,11.4568986576037,8.25,63.0257188508423
"415",500,50,10,3.5,11.4568986576037,9,65.1301930664499
"416",500,50,10,3.5,11.4568986576037,9.75,67.1376535344514
"417",500,50,10,3.5,11.4568986576037,10.5,69.1152334576608
"418",500,50,10,3.5,11.4568986576037,11.25,70.5681446766949
"419",500,50,10,3.5,11.4568986576037,12,72.6414369909662
"420",500,50,10,3.5,11.4568986576037,12.75,74.781790532709
"421",500,50,10,3.5,11.4568986576037,13.5,76.4001619657995
"422",500,50,10,3.5,11.4568986576037,14.25,77.6666591849625
"423",500,50,10,3.5,11.4568986576037,15,78.7416749158914
"424",500,50,10,3.5,11.4568986576037,15.75,80.3568166382473
"425",500,50,10,3.5,11.4568986576037,16.5,81.8282338324597
"426",500,50,10,3.5,11.4568986576037,17.25,83.0659986990732
"427",500,50,10,3.5,11.4568986576037,18,83.9027613762788
"428",500,50,10,3.5,11.4568986576037,18.75,84.4745564304271
"429",500,50,10,3.5,11.4568986576037,19.5,86.8156311791741
"430",500,50,10,3.5,11.4568986576037,20.25,87.0032775958239
"431",500,50,10,3.5,11.4568986576037,21,88.567316359905
"432",500,50,10,3.5,11.4568986576037,21.75,89.1124644511101
"433",500,50,10,3.5,11.4568986576037,22.5,90.2179441467373
"434",500,50,10,3.5,11.4568986576037,23.25,90.4710449979555
"435",500,50,10,3.5,11.4568986576037,24,91.7584610689035
"436",500,50,10,3.5,11.4568986576037,24.75,91.9297620387728
"437",500,50,10,3.5,11.4568986576037,25.5,92.6361532869146
"438",500,50,10,3.5,11.4568986576037,26.25,93.1708664073856
"439",500,50,10,3.5,11.4568986576037,27,94.0837016526018
"440",500,50,10,3.5,11.4568986576037,27.75,95.0353266893159
"441",500,50,10,3.5,11.4568986576037,28.5,94.5833451042488
"442",500,50,10,3.5,11.4568986576037,29.25,96.299481633647
"443",500,50,10,3.5,11.4568986576037,30,96.7744018540338
