"","N","n","run","alpha0","sd_data","sigma","KL"
"1",100,10,10,0.5,2.86233899558349,0,29.2752372837246
"2",100,10,10,0.5,2.86233899558349,0.15,25.3490549519866
"3",100,10,10,0.5,2.86233899558349,0.3,27.2092234332501
"4",100,10,10,0.5,2.86233899558349,0.45,23.4814591505168
"5",100,10,10,0.5,2.86233899558349,0.6,18.1027971208766
"6",100,10,10,0.5,2.86233899558349,0.75,18.6549095798826
"7",100,10,10,0.5,2.86233899558349,0.9,16.7593869795639
"8",100,10,10,0.5,2.86233899558349,1.05,14.021988903223
"9",100,10,10,0.5,2.86233899558349,1.2,11.2980173748019
"10",100,10,10,0.5,2.86233899558349,1.35,9.44635932890171
"11",100,10,10,0.5,2.86233899558349,1.5,8.85472138897006
"12",100,10,10,0.5,2.86233899558349,1.65,7.75967459833915
"13",100,10,10,0.5,2.86233899558349,1.8,6.12717305693212
"14",100,10,10,0.5,2.86233899558349,1.95,5.25726202144652
"15",100,10,10,0.5,2.86233899558349,2.1,4.20675489548606
"16",100,10,10,0.5,2.86233899558349,2.25,3.14725268168707
"17",100,10,10,0.5,2.86233899558349,2.4,2.92494713089643
"18",100,10,10,0.5,2.86233899558349,2.55,2.55627715276025
"19",100,10,10,0.5,2.86233899558349,2.7,2.30695734390808
"20",100,10,10,0.5,2.86233899558349,2.85,1.97396763871238
"21",100,10,10,0.5,2.86233899558349,3,1.88909036029914
"22",100,10,10,0.5,2.86233899558349,3.15,1.67980979791052
"23",100,10,10,0.5,2.86233899558349,3.3,1.5828507928837
"24",100,10,10,0.5,2.86233899558349,3.45,1.48046170585118
"25",100,10,10,0.5,2.86233899558349,3.6,1.39204972173758
"26",100,10,10,0.5,2.86233899558349,3.75,1.29063671237542
"27",100,10,10,0.5,2.86233899558349,3.9,1.27496556668758
"28",100,10,10,0.5,2.86233899558349,4.05,1.21873105476148
"29",100,10,10,0.5,2.86233899558349,4.2,1.23387017189615
"30",100,10,10,0.5,2.86233899558349,4.35,1.14723409203265
"31",100,10,10,0.5,2.86233899558349,4.5,1.09480600339921
"32",100,10,10,0.5,2.86233899558349,4.65,1.02686515374425
"33",100,10,10,0.5,2.86233899558349,4.8,1.06387978251552
"34",100,10,10,0.5,2.86233899558349,4.95,1.03037329346991
"35",100,10,10,0.5,2.86233899558349,5.1,1.00751415319421
"36",100,10,10,0.5,2.86233899558349,5.25,0.979954413353726
"37",100,10,10,0.5,2.86233899558349,5.4,1.02654223105024
"38",100,10,10,0.5,2.86233899558349,5.55,0.982000179499389
"39",100,10,10,0.5,2.86233899558349,5.7,1.00652461175491
"40",100,10,10,0.5,2.86233899558349,5.85,0.971584426972502
"41",100,10,10,0.5,2.86233899558349,6,0.994956092314091
"42",100,10,10,0.5,2.86233899558349,6.15,1.00497121117909
"43",100,10,10,0.5,2.86233899558349,6.3,0.949223535521443
"44",100,10,10,0.5,2.86233899558349,6.45,0.949058916455791
"45",100,10,10,0.5,2.86233899558349,6.6,0.962200409453807
"46",100,10,10,0.5,2.86233899558349,6.75,0.957655260184145
"47",100,10,10,0.5,2.86233899558349,6.9,0.958465401245869
"48",100,10,10,0.5,2.86233899558349,7.05,0.996676078127044
"49",100,10,10,0.5,2.86233899558349,7.2,0.958283649932727
"50",100,10,10,0.5,2.86233899558349,7.35,0.944530151435891
"51",100,10,10,0.5,2.86233899558349,7.5,0.938050836919416
"52",100,10,10,0.5,2.86233899558349,7.65,0.925642203832858
"53",100,10,10,0.5,2.86233899558349,7.8,0.942927237409197
"54",100,10,10,0.5,2.86233899558349,7.95,0.981675435448614
"55",100,10,10,0.5,2.86233899558349,8.1,0.969157410390395
"56",100,10,10,0.5,2.86233899558349,8.25,0.968631942316155
"57",100,10,10,0.5,2.86233899558349,8.4,0.981955729718857
"58",100,10,10,0.5,2.86233899558349,8.55,0.985278303099545
"59",100,10,10,0.5,2.86233899558349,8.7,0.99471601456134
"60",100,10,10,0.5,2.86233899558349,8.85,1.01718491440858
"61",100,10,10,0.5,2.86233899558349,9,1.01509481206187
"62",100,10,10,0.5,2.86233899558349,9.15,0.974026176054152
"63",100,10,10,0.5,2.86233899558349,9.3,1.0331280823398
"64",100,10,10,0.5,2.86233899558349,9.45,0.991694499068781
"65",100,10,10,0.5,2.86233899558349,9.6,1.03127095193426
"66",100,10,10,0.5,2.86233899558349,9.75,1.00147159445975
"67",100,10,10,0.5,2.86233899558349,9.9,1.03515214279467
"68",100,10,10,1,2.77111420462749,0,18.7406748353296
"69",100,10,10,1,2.77111420462749,0.15,18.2329388716892
"70",100,10,10,1,2.77111420462749,0.3,18.0211305697961
"71",100,10,10,1,2.77111420462749,0.45,11.4879895619856
"72",100,10,10,1,2.77111420462749,0.6,7.954862940885
"73",100,10,10,1,2.77111420462749,0.75,6.20333793725236
"74",100,10,10,1,2.77111420462749,0.9,4.80595453291117
"75",100,10,10,1,2.77111420462749,1.05,3.68815152312888
"76",100,10,10,1,2.77111420462749,1.2,3.20356181068911
"77",100,10,10,1,2.77111420462749,1.35,2.15248132321828
"78",100,10,10,1,2.77111420462749,1.5,1.89491215433359
"79",100,10,10,1,2.77111420462749,1.65,1.64839947746302
"80",100,10,10,1,2.77111420462749,1.8,1.49309208812557
"81",100,10,10,1,2.77111420462749,1.95,1.38285418115799
"82",100,10,10,1,2.77111420462749,2.1,1.3347015763573
"83",100,10,10,1,2.77111420462749,2.25,1.27603469389284
"84",100,10,10,1,2.77111420462749,2.4,1.36822288573072
"85",100,10,10,1,2.77111420462749,2.55,1.35850434405499
"86",100,10,10,1,2.77111420462749,2.7,1.41092229801268
"87",100,10,10,1,2.77111420462749,2.85,1.47873889518052
"88",100,10,10,1,2.77111420462749,3,1.56097710241693
"89",100,10,10,1,2.77111420462749,3.15,1.57574316262126
"90",100,10,10,1,2.77111420462749,3.3,1.73755941524215
"91",100,10,10,1,2.77111420462749,3.45,1.81504338565414
"92",100,10,10,1,2.77111420462749,3.6,1.85679633884619
"93",100,10,10,1,2.77111420462749,3.75,1.96632460906489
"94",100,10,10,1,2.77111420462749,3.9,2.00643501735578
"95",100,10,10,1,2.77111420462749,4.05,2.09932408877996
"96",100,10,10,1,2.77111420462749,4.2,2.10043368928203
"97",100,10,10,1,2.77111420462749,4.35,2.31973450136591
"98",100,10,10,1,2.77111420462749,4.5,2.34101407736829
"99",100,10,10,1,2.77111420462749,4.65,2.40702501782244
"100",100,10,10,1,2.77111420462749,4.8,2.42088149404377
"101",100,10,10,1,2.77111420462749,4.95,2.53779474073735
"102",100,10,10,1,2.77111420462749,5.1,2.58682400022212
"103",100,10,10,1,2.77111420462749,5.25,2.58515462006919
"104",100,10,10,1,2.77111420462749,5.4,2.71499371845897
"105",100,10,10,1,2.77111420462749,5.55,2.75712420451947
"106",100,10,10,1,2.77111420462749,5.7,2.87111008796606
"107",100,10,10,1,2.77111420462749,5.85,2.86438775426843
"108",100,10,10,1,2.77111420462749,6,2.85835732757306
"109",100,10,10,1,2.77111420462749,6.15,2.96253733185229
"110",100,10,10,1,2.77111420462749,6.3,3.00183915978629
"111",100,10,10,1,2.77111420462749,6.45,3.14529688276858
"112",100,10,10,1,2.77111420462749,6.6,3.06051890935546
"113",100,10,10,1,2.77111420462749,6.75,3.11586676725848
"114",100,10,10,1,2.77111420462749,6.9,3.17983708556497
"115",100,10,10,1,2.77111420462749,7.05,3.2748795277815
"116",100,10,10,1,2.77111420462749,7.2,3.26516943714326
"117",100,10,10,1,2.77111420462749,7.35,3.32996727355992
"118",100,10,10,1,2.77111420462749,7.5,3.3348366162103
"119",100,10,10,1,2.77111420462749,7.65,3.45194508038785
"120",100,10,10,1,2.77111420462749,7.8,3.27548985841895
"121",100,10,10,1,2.77111420462749,7.95,3.45145726291053
"122",100,10,10,1,2.77111420462749,8.1,3.39250521788381
"123",100,10,10,1,2.77111420462749,8.25,3.50923455587113
"124",100,10,10,1,2.77111420462749,8.4,3.45691506814445
"125",100,10,10,1,2.77111420462749,8.55,3.60737392664064
"126",100,10,10,1,2.77111420462749,8.7,3.6263874089489
