"","N","n","run","alpha0","sd_data","sigma","KL"
"67",200,20,10,0.5,5.7223425190937,19.8,3.65041030848053
"68",200,20,10,1,5.61408620805511,0,105.959272700012
"69",200,20,10,1,5.61408620805511,0.3,103.429117392222
"70",200,20,10,1,5.61408620805511,0.6,77.4115452251826
"71",200,20,10,1,5.61408620805511,0.9,63.2919193834632
"72",200,20,10,1,5.61408620805511,1.2,50.5530554871866
"73",200,20,10,1,5.61408620805511,1.5,38.9593026222401
"74",200,20,10,1,5.61408620805511,1.8,29.7685038578436
"75",200,20,10,1,5.61408620805511,2.1,24.1564567661988
"76",200,20,10,1,5.61408620805511,2.4,16.1904043918639
"77",200,20,10,1,5.61408620805511,2.7,13.162724699395
"78",200,20,10,1,5.61408620805511,3,10.7819663124797
"79",200,20,10,1,5.61408620805511,3.3,9.56207034283221
"80",200,20,10,1,5.61408620805511,3.6,8.69581407965955
"81",200,20,10,1,5.61408620805511,3.9,7.98832795739642
"82",200,20,10,1,5.61408620805511,4.2,7.96197768625593
"83",200,20,10,1,5.61408620805511,4.5,7.58039302752199
"84",200,20,10,1,5.61408620805511,4.8,7.3725605217128
"85",200,20,10,1,5.61408620805511,5.1,7.26980093974194
"86",200,20,10,1,5.61408620805511,5.4,7.35443783217163
"87",200,20,10,1,5.61408620805511,5.7,7.36299401757541
"88",200,20,10,1,5.61408620805511,6,7.39669943645987
"89",200,20,10,1,5.61408620805511,6.3,7.54948562907562
"90",200,20,10,1,5.61408620805511,6.6,7.73884735798512
"91",200,20,10,1,5.61408620805511,6.9,7.68620297154544
"92",200,20,10,1,5.61408620805511,7.2,7.93059645236826
"93",200,20,10,1,5.61408620805511,7.5,8.04478309228143
"94",200,20,10,1,5.61408620805511,7.8,8.07097575213455
"95",200,20,10,1,5.61408620805511,8.1,8.34818260306774
"96",200,20,10,1,5.61408620805511,8.4,8.47034322136589
"97",200,20,10,1,5.61408620805511,8.7,8.70140792265683
"98",200,20,10,1,5.61408620805511,9,8.76094397679954
"99",200,20,10,1,5.61408620805511,9.3,8.71635708983457
"100",200,20,10,1,5.61408620805511,9.6,9.04985064939185
"101",200,20,10,1,5.61408620805511,9.9,9.07968169933635
"102",200,20,10,1,5.61408620805511,10.2,9.19077102267288
"103",200,20,10,1,5.61408620805511,10.5,9.30143158711915
"104",200,20,10,1,5.61408620805511,10.8,9.42579489229824
"105",200,20,10,1,5.61408620805511,11.1,9.41561129813121
"106",200,20,10,1,5.61408620805511,11.4,9.5433880672302
"107",200,20,10,1,5.61408620805511,11.7,9.7033619860472
"108",200,20,10,1,5.61408620805511,12,9.8833321523909
"109",200,20,10,1,5.61408620805511,12.3,9.80754172235437
"110",200,20,10,1,5.61408620805511,12.6,10.0296175235099
"111",200,20,10,1,5.61408620805511,12.9,10.0891265008883
"112",200,20,10,1,5.61408620805511,13.2,10.0427917010389
"113",200,20,10,1,5.61408620805511,13.5,10.3527222967047
"114",200,20,10,1,5.61408620805511,13.8,10.3656510679564
"115",200,20,10,1,5.61408620805511,14.1,10.5000919490328
"116",200,20,10,1,5.61408620805511,14.4,10.5066700598239
"117",200,20,10,1,5.61408620805511,14.7,10.5489795899013
"118",200,20,10,1,5.61408620805511,15,10.6349804713202
"119",200,20,10,1,5.61408620805511,15.3,10.8568753239627
"120",200,20,10,1,5.61408620805511,15.6,10.7590929770766
"121",200,20,10,1,5.61408620805511,15.9,10.8220762802897
"122",200,20,10,1,5.61408620805511,16.2,10.8176462069407
"123",200,20,10,1,5.61408620805511,16.5,10.9747531483474
"124",200,20,10,1,5.61408620805511,16.8,10.9296235086598
"125",200,20,10,1,5.61408620805511,17.1,11.0414737549426
"126",200,20,10,1,5.61408620805511,17.4,11.0688789667623
"127",200,20,10,1,5.61408620805511,17.7,11.2116930916485
"128",200,20,10,1,5.61408620805511,18,11.1688984458927
"129",200,20,10,1,5.61408620805511,18.3,11.3320490938927
"130",200,20,10,1,5.61408620805511,18.6,11.3596121444095
"131",200,20,10,1,5.61408620805511,18.9,11.4544441660007
"132",200,20,10,1,5.61408620805511,19.2,11.4999429856668
"133",200,20,10,1,5.61408620805511,19.5,11.4088252697479
"134",200,20,10,1,5.61408620805511,19.8,11.6229349936573
"135",200,20,10,1.5,5.44151249687737,0,94.4967002316072
"136",200,20,10,1.5,5.44151249687737,0.3,76.8271036267166
"137",200,20,10,1.5,5.44151249687737,0.6,62.4048288465283
"138",200,20,10,1.5,5.44151249687737,0.9,37.9614021232202
"139",200,20,10,1.5,5.44151249687737,1.2,31.8281192410396
"140",200,20,10,1.5,5.44151249687737,1.5,19.4097907628607
"141",200,20,10,1.5,5.44151249687737,1.8,15.9578434450866
"142",200,20,10,1.5,5.44151249687737,2.1,11.7820414187384
"143",200,20,10,1.5,5.44151249687737,2.4,10.4533297001619
"144",200,20,10,1.5,5.44151249687737,2.7,9.78126058805204
"145",200,20,10,1.5,5.44151249687737,3,9.33306859957412
"146",200,20,10,1.5,5.44151249687737,3.3,9.30675696215527
"147",200,20,10,1.5,5.44151249687737,3.6,9.43339969617494
"148",200,20,10,1.5,5.44151249687737,3.9,9.72702640459597
"149",200,20,10,1.5,5.44151249687737,4.2,9.80642885975369
"150",200,20,10,1.5,5.44151249687737,4.5,9.98697946050198
"151",200,20,10,1.5,5.44151249687737,4.8,10.2447679653739
"152",200,20,10,1.5,5.44151249687737,5.1,10.5567974353383
"153",200,20,10,1.5,5.44151249687737,5.4,10.8624068164553
"154",200,20,10,1.5,5.44151249687737,5.7,11.1442595125176
"155",200,20,10,1.5,5.44151249687737,6,11.6674058689912
"156",200,20,10,1.5,5.44151249687737,6.3,11.9111777683958
"157",200,20,10,1.5,5.44151249687737,6.6,12.2315950421965
"158",200,20,10,1.5,5.44151249687737,6.9,12.4983423661629
"159",200,20,10,1.5,5.44151249687737,7.2,12.6545714420108
"160",200,20,10,1.5,5.44151249687737,7.5,12.7598932432797
"161",200,20,10,1.5,5.44151249687737,7.8,13.2723323463275
"162",200,20,10,1.5,5.44151249687737,8.1,13.3778808780479
"163",200,20,10,1.5,5.44151249687737,8.4,13.64246403201
"164",200,20,10,1.5,5.44151249687737,8.7,13.9361018432174
"165",200,20,10,1.5,5.44151249687737,9,14.0611277884897
"166",200,20,10,1.5,5.44151249687737,9.3,14.2131525198592
"167",200,20,10,1.5,5.44151249687737,9.6,14.477848060399
"168",200,20,10,1.5,5.44151249687737,9.9,14.6833814709221
"169",200,20,10,1.5,5.44151249687737,10.2,14.8813600601572
"170",200,20,10,1.5,5.44151249687737,10.5,15.0414855130636
"171",200,20,10,1.5,5.44151249687737,10.8,15.2631613610513
"172",200,20,10,1.5,5.44151249687737,11.1,15.3755776135278
"173",200,20,10,1.5,5.44151249687737,11.4,15.7989730395119
"174",200,20,10,1.5,5.44151249687737,11.7,15.7135081102819
"175",200,20,10,1.5,5.44151249687737,12,15.896134125494
"176",200,20,10,1.5,5.44151249687737,12.3,16.0992353966616
"177",200,20,10,1.5,5.44151249687737,12.6,16.1773223645279
"178",200,20,10,1.5,5.44151249687737,12.9,16.3133587554227
"179",200,20,10,1.5,5.44151249687737,13.2,16.4843737651329
"180",200,20,10,1.5,5.44151249687737,13.5,16.6278943189854
"181",200,20,10,1.5,5.44151249687737,13.8,16.6106785614693
"182",200,20,10,1.5,5.44151249687737,14.1,16.9763012538633
"183",200,20,10,1.5,5.44151249687737,14.4,16.9860872965453
"184",200,20,10,1.5,5.44151249687737,14.7,16.9521746399876
"185",200,20,10,1.5,5.44151249687737,15,16.9377324513047
"186",200,20,10,1.5,5.44151249687737,15.3,17.1641645694751
"187",200,20,10,1.5,5.44151249687737,15.6,17.2986670132831
"188",200,20,10,1.5,5.44151249687737,15.9,17.4254350670314
"189",200,20,10,1.5,5.44151249687737,16.2,17.8112655990199
"190",200,20,10,1.5,5.44151249687737,16.5,17.5453331860261
"191",200,20,10,1.5,5.44151249687737,16.8,17.6720127366548
"192",200,20,10,1.5,5.44151249687737,17.1,17.7198315315576
"193",200,20,10,1.5,5.44151249687737,17.4,17.8629020924043
"194",200,20,10,1.5,5.44151249687737,17.7,17.8486076971173
"195",200,20,10,1.5,5.44151249687737,18,17.9970009971825
"196",200,20,10,1.5,5.44151249687737,18.3,17.9193584458273
"197",200,20,10,1.5,5.44151249687737,18.6,18.1219464130324
"198",200,20,10,1.5,5.44151249687737,18.9,17.933200324958
"199",200,20,10,1.5,5.44151249687737,19.2,18.1988277956231
"200",200,20,10,1.5,5.44151249687737,19.5,18.4221962848178
"201",200,20,10,1.5,5.44151249687737,19.8,18.3409241325764
"202",200,20,10,2,5.18404945924807,0,28.3195932331787
"203",200,20,10,2,5.18404945924807,0.3,24.7587211654104
"204",200,20,10,2,5.18404945924807,0.6,15.643364574559
"205",200,20,10,2,5.18404945924807,0.9,11.793526475511
"206",200,20,10,2,5.18404945924807,1.2,9.74623348834145
"207",200,20,10,2,5.18404945924807,1.5,8.90911777685757
"208",200,20,10,2,5.18404945924807,1.8,8.75332492694536
"209",200,20,10,2,5.18404945924807,2.1,8.95717004803388
"210",200,20,10,2,5.18404945924807,2.4,9.39653522296204
"211",200,20,10,2,5.18404945924807,2.7,10.1192796489146
"212",200,20,10,2,5.18404945924807,3,10.691325065493
"213",200,20,10,2,5.18404945924807,3.3,11.4705800976349
"214",200,20,10,2,5.18404945924807,3.6,12.2302908031622
"215",200,20,10,2,5.18404945924807,3.9,12.8215609612467
"216",200,20,10,2,5.18404945924807,4.2,13.6171887626299
"217",200,20,10,2,5.18404945924807,4.5,14.3632649212637
"218",200,20,10,2,5.18404945924807,4.8,14.8140807554118
"219",200,20,10,2,5.18404945924807,5.1,15.6248326158166
"220",200,20,10,2,5.18404945924807,5.4,16.0212501541985
"221",200,20,10,2,5.18404945924807,5.7,16.6726829080036
"222",200,20,10,2,5.18404945924807,6,17.1456389594748
"223",200,20,10,2,5.18404945924807,6.3,17.4919857849927
"224",200,20,10,2,5.18404945924807,6.6,18.1713734068577
"225",200,20,10,2,5.18404945924807,6.9,18.3908766408041
"226",200,20,10,2,5.18404945924807,7.2,19.10818085753
"227",200,20,10,2,5.18404945924807,7.5,19.349146192971
"228",200,20,10,2,5.18404945924807,7.8,19.5706421095416
"229",200,20,10,2,5.18404945924807,8.1,20.2378782696691
"230",200,20,10,2,5.18404945924807,8.4,20.335722286537
"231",200,20,10,2,5.18404945924807,8.7,20.6727406487605
"232",200,20,10,2,5.18404945924807,9,20.8834280382415
"233",200,20,10,2,5.18404945924807,9.3,21.3247377152789
"234",200,20,10,2,5.18404945924807,9.6,21.6615456440564
"235",200,20,10,2,5.18404945924807,9.9,21.8178081784931
"236",200,20,10,2,5.18404945924807,10.2,22.2024647083142
"237",200,20,10,2,5.18404945924807,10.5,22.3238573333613
"238",200,20,10,2,5.18404945924807,10.8,22.6580434974782
"239",200,20,10,2,5.18404945924807,11.1,22.7216097683536
"240",200,20,10,2,5.18404945924807,11.4,22.6404312324619
"241",200,20,10,2,5.18404945924807,11.7,23.2040641541219
"242",200,20,10,2,5.18404945924807,12,23.1049217744816
"243",200,20,10,2,5.18404945924807,12.3,23.3901972018906
"244",200,20,10,2,5.18404945924807,12.6,23.5468598716193
"245",200,20,10,2,5.18404945924807,12.9,24.0389640609514
"246",200,20,10,2,5.18404945924807,13.2,23.7998026508638
"247",200,20,10,2,5.18404945924807,13.5,24.1263904908625
"248",200,20,10,2,5.18404945924807,13.8,24.4368383206257
"249",200,20,10,2,5.18404945924807,14.1,24.3554701879162
"250",200,20,10,2,5.18404945924807,14.4,24.551823623789
"251",200,20,10,2,5.18404945924807,14.7,24.9794682222746
"252",200,20,10,2,5.18404945924807,15,25.0249493869907
"253",200,20,10,2,5.18404945924807,15.3,25.0139664754966
"254",200,20,10,2,5.18404945924807,15.6,25.1742420931768
"255",200,20,10,2,5.18404945924807,15.9,25.4783486494797
"256",200,20,10,2,5.18404945924807,16.2,25.0313952817319
"257",200,20,10,2,5.18404945924807,16.5,25.4720105923147
"258",200,20,10,2,5.18404945924807,16.8,25.4417864967912
"259",200,20,10,2,5.18404945924807,17.1,25.7867648692312
"260",200,20,10,2,5.18404945924807,17.4,25.7507191728522
"261",200,20,10,2,5.18404945924807,17.7,25.7537184457184
"262",200,20,10,2,5.18404945924807,18,26.0479881860035
"263",200,20,10,2,5.18404945924807,18.3,26.1054569712523
"264",200,20,10,2,5.18404945924807,18.6,26.200443722052
"265",200,20,10,2,5.18404945924807,18.9,26.1807095063601
"266",200,20,10,2,5.18404945924807,19.2,26.4268604995248
"267",200,20,10,2,5.18404945924807,19.5,26.1366198658139
"268",200,20,10,2,5.18404945924807,19.8,26.2890069408136
"269",200,20,10,2.5,4.99036310528545,0,43.3417197076637
"270",200,20,10,2.5,4.99036310528545,0.3,22.7564977521396
"271",200,20,10,2.5,4.99036310528545,0.6,17.233984764079
"272",200,20,10,2.5,4.99036310528545,0.9,12.9230332049997
"273",200,20,10,2.5,4.99036310528545,1.2,11.2381071980716
"274",200,20,10,2.5,4.99036310528545,1.5,10.7167637473075
"275",200,20,10,2.5,4.99036310528545,1.8,10.5028136124592
"276",200,20,10,2.5,4.99036310528545,2.1,10.3297488171266
"277",200,20,10,2.5,4.99036310528545,2.4,10.7599282386819
"278",200,20,10,2.5,4.99036310528545,2.7,11.0028595788147
"279",200,20,10,2.5,4.99036310528545,3,11.9015424285006
"280",200,20,10,2.5,4.99036310528545,3.3,12.1607607902666
"281",200,20,10,2.5,4.99036310528545,3.6,12.8490103624953
"282",200,20,10,2.5,4.99036310528545,3.9,13.262721952585
"283",200,20,10,2.5,4.99036310528545,4.2,13.9619007586819
"284",200,20,10,2.5,4.99036310528545,4.5,14.6058073221436
"285",200,20,10,2.5,4.99036310528545,4.8,15.017003798939
"286",200,20,10,2.5,4.99036310528545,5.1,15.6615160116339
"287",200,20,10,2.5,4.99036310528545,5.4,16.130569606045
"288",200,20,10,2.5,4.99036310528545,5.7,16.5029603740179
"289",200,20,10,2.5,4.99036310528545,6,17.0204721245323
"290",200,20,10,2.5,4.99036310528545,6.3,17.1826828667007
"291",200,20,10,2.5,4.99036310528545,6.6,17.6538632871585
"292",200,20,10,2.5,4.99036310528545,6.9,18.2223226472828
"293",200,20,10,2.5,4.99036310528545,7.2,18.480480484482
"294",200,20,10,2.5,4.99036310528545,7.5,18.9055413087973
"295",200,20,10,2.5,4.99036310528545,7.8,19.2215798006279
"296",200,20,10,2.5,4.99036310528545,8.1,19.4357570201576
"297",200,20,10,2.5,4.99036310528545,8.4,19.760865000266
"298",200,20,10,2.5,4.99036310528545,8.7,20.0680611803573
"299",200,20,10,2.5,4.99036310528545,9,20.2775797826304
"300",200,20,10,2.5,4.99036310528545,9.3,20.46425055646
"301",200,20,10,2.5,4.99036310528545,9.6,20.6177169546478
"302",200,20,10,2.5,4.99036310528545,9.9,20.9749702204464
"303",200,20,10,2.5,4.99036310528545,10.2,21.3588930363994
"304",200,20,10,2.5,4.99036310528545,10.5,21.5038869958643
"305",200,20,10,2.5,4.99036310528545,10.8,21.8520668635066
"306",200,20,10,2.5,4.99036310528545,11.1,21.6691707941086
"307",200,20,10,2.5,4.99036310528545,11.4,22.0244348772373
"308",200,20,10,2.5,4.99036310528545,11.7,22.1826288290649
"309",200,20,10,2.5,4.99036310528545,12,22.3568612765706
"310",200,20,10,2.5,4.99036310528545,12.3,22.5671318268673
"311",200,20,10,2.5,4.99036310528545,12.6,22.7990545640834
"312",200,20,10,2.5,4.99036310528545,12.9,22.7376658653293
"313",200,20,10,2.5,4.99036310528545,13.2,23.06647409688
"314",200,20,10,2.5,4.99036310528545,13.5,23.3665321639993
"315",200,20,10,2.5,4.99036310528545,13.8,23.3371162812459
"316",200,20,10,2.5,4.99036310528545,14.1,23.3974449109964
"317",200,20,10,2.5,4.99036310528545,14.4,23.5537115914705
"318",200,20,10,2.5,4.99036310528545,14.7,23.7254365812209
"319",200,20,10,2.5,4.99036310528545,15,23.9854502016978
"320",200,20,10,2.5,4.99036310528545,15.3,23.9118203478865
"321",200,20,10,2.5,4.99036310528545,15.6,24.193277484009
"322",200,20,10,2.5,4.99036310528545,15.9,23.9809371622107
"323",200,20,10,2.5,4.99036310528545,16.2,24.1889435028402
"324",200,20,10,2.5,4.99036310528545,16.5,24.6665690215588
"325",200,20,10,2.5,4.99036310528545,16.8,24.276260445127
"326",200,20,10,2.5,4.99036310528545,17.1,24.6155860986838
"327",200,20,10,2.5,4.99036310528545,17.4,24.5363289414592
"328",200,20,10,2.5,4.99036310528545,17.7,24.3250044987125
"329",200,20,10,2.5,4.99036310528545,18,24.8071148809538
"330",200,20,10,2.5,4.99036310528545,18.3,24.5395284228564
"331",200,20,10,2.5,4.99036310528545,18.6,25.1184056275725
"332",200,20,10,2.5,4.99036310528545,18.9,24.884011367281
"333",200,20,10,2.5,4.99036310528545,19.2,25.1221786187055
"334",200,20,10,2.5,4.99036310528545,19.5,25.4516229138861
"335",200,20,10,2.5,4.99036310528545,19.8,25.2286613534407
"336",200,20,10,3,4.72953651875572,0,37.7088153505755
"337",200,20,10,3,4.72953651875572,0.3,35.7985081616538
"338",200,20,10,3,4.72953651875572,0.6,23.1204791401889
"339",200,20,10,3,4.72953651875572,0.9,19.3688542612952
"340",200,20,10,3,4.72953651875572,1.2,13.3232129380604
"341",200,20,10,3,4.72953651875572,1.5,12.355718448116
"342",200,20,10,3,4.72953651875572,1.8,11.9196407227881
"343",200,20,10,3,4.72953651875572,2.1,12.4351121140865
"344",200,20,10,3,4.72953651875572,2.4,12.7449079428187
"345",200,20,10,3,4.72953651875572,2.7,13.5146438629219
"346",200,20,10,3,4.72953651875572,3,14.1774717546176
"347",200,20,10,3,4.72953651875572,3.3,15.0639527554231
"348",200,20,10,3,4.72953651875572,3.6,15.5706702498876
"349",200,20,10,3,4.72953651875572,3.9,16.3323532958712
"350",200,20,10,3,4.72953651875572,4.2,16.9683123577657
"351",200,20,10,3,4.72953651875572,4.5,17.6617441197064
"352",200,20,10,3,4.72953651875572,4.8,18.212823153645
"353",200,20,10,3,4.72953651875572,5.1,18.8057109259929
"354",200,20,10,3,4.72953651875572,5.4,19.3069529373434
"355",200,20,10,3,4.72953651875572,5.7,19.7315798124093
"356",200,20,10,3,4.72953651875572,6,20.32713692041
"357",200,20,10,3,4.72953651875572,6.3,20.7497767767112
"358",200,20,10,3,4.72953651875572,6.6,21.2177822099274
"359",200,20,10,3,4.72953651875572,6.9,21.4979706956884
"360",200,20,10,3,4.72953651875572,7.2,21.972401340768
"361",200,20,10,3,4.72953651875572,7.5,22.4505972706696
"362",200,20,10,3,4.72953651875572,7.8,22.6156094238826
"363",200,20,10,3,4.72953651875572,8.1,23.0846600148232
"364",200,20,10,3,4.72953651875572,8.4,23.1183759808238
"365",200,20,10,3,4.72953651875572,8.7,23.7017588453307
"366",200,20,10,3,4.72953651875572,9,23.8054979572653
"367",200,20,10,3,4.72953651875572,9.3,24.1579649907686
"368",200,20,10,3,4.72953651875572,9.6,24.3487035497701
"369",200,20,10,3,4.72953651875572,9.9,24.614611376261
"370",200,20,10,3,4.72953651875572,10.2,24.6879566470182
"371",200,20,10,3,4.72953651875572,10.5,24.7698884987792
"372",200,20,10,3,4.72953651875572,10.8,25.2863543618434
"373",200,20,10,3,4.72953651875572,11.1,25.2102608156188
"374",200,20,10,3,4.72953651875572,11.4,25.7159977263808
"375",200,20,10,3,4.72953651875572,11.7,25.6695200017204
"376",200,20,10,3,4.72953651875572,12,25.8692862622029
"377",200,20,10,3,4.72953651875572,12.3,25.7523673307132
"378",200,20,10,3,4.72953651875572,12.6,26.5323218117073
"379",200,20,10,3,4.72953651875572,12.9,26.2898230475941
"380",200,20,10,3,4.72953651875572,13.2,26.4374884971635
"381",200,20,10,3,4.72953651875572,13.5,26.9158058865521
"382",200,20,10,3,4.72953651875572,13.8,26.8178190955331
"383",200,20,10,3,4.72953651875572,14.1,26.8162425075218
"384",200,20,10,3,4.72953651875572,14.4,27.0700179406413
"385",200,20,10,3,4.72953651875572,14.7,26.7114755100772
"386",200,20,10,3,4.72953651875572,15,27.1043814632407
"387",200,20,10,3,4.72953651875572,15.3,27.3328838227272
"388",200,20,10,3,4.72953651875572,15.6,27.2197603649076
"389",200,20,10,3,4.72953651875572,15.9,27.4781407771946
"390",200,20,10,3,4.72953651875572,16.2,27.3180081476693
"391",200,20,10,3,4.72953651875572,16.5,27.5798274006446
"392",200,20,10,3,4.72953651875572,16.8,27.7260136049356
"393",200,20,10,3,4.72953651875572,17.1,27.4028858564423
"394",200,20,10,3,4.72953651875572,17.4,27.5164785687047
"395",200,20,10,3,4.72953651875572,17.7,27.7187900569261
"396",200,20,10,3,4.72953651875572,18,28.2701125505919
"397",200,20,10,3,4.72953651875572,18.3,28.3003953351689
"398",200,20,10,3,4.72953651875572,18.6,28.3922680540472
"399",200,20,10,3,4.72953651875572,18.9,28.2888474691103
"400",200,20,10,3,4.72953651875572,19.2,28.1522740441248
"401",200,20,10,3,4.72953651875572,19.5,28.1559772689967
"402",200,20,10,3,4.72953651875572,19.8,28.1899749901901
"403",200,20,10,3.5,4.32230556223929,0,28.7512068079765
"404",200,20,10,3.5,4.32230556223929,0.3,25.1389034677593
"405",200,20,10,3.5,4.32230556223929,0.6,18.4790860376867
"406",200,20,10,3.5,4.32230556223929,0.9,16.4187518936603
"407",200,20,10,3.5,4.32230556223929,1.2,13.260131074606
"408",200,20,10,3.5,4.32230556223929,1.5,12.6927063350816
"409",200,20,10,3.5,4.32230556223929,1.8,12.5198264864602
"410",200,20,10,3.5,4.32230556223929,2.1,12.5614214616347
"411",200,20,10,3.5,4.32230556223929,2.4,13.072434793664
"412",200,20,10,3.5,4.32230556223929,2.7,13.6278889861608
"413",200,20,10,3.5,4.32230556223929,3,14.2804529370182
"414",200,20,10,3.5,4.32230556223929,3.3,14.8188524288149
"415",200,20,10,3.5,4.32230556223929,3.6,15.3964152174525
"416",200,20,10,3.5,4.32230556223929,3.9,15.7343146949592
"417",200,20,10,3.5,4.32230556223929,4.2,16.3264969716948
"418",200,20,10,3.5,4.32230556223929,4.5,17.0074514661637
"419",200,20,10,3.5,4.32230556223929,4.8,17.376303222788
"420",200,20,10,3.5,4.32230556223929,5.1,17.6136768545214
"421",200,20,10,3.5,4.32230556223929,5.4,18.2692201097742
"422",200,20,10,3.5,4.32230556223929,5.7,18.6696563445164
"423",200,20,10,3.5,4.32230556223929,6,18.9025528048076
"424",200,20,10,3.5,4.32230556223929,6.3,19.487564659496
"425",200,20,10,3.5,4.32230556223929,6.6,19.9378985741006
"426",200,20,10,3.5,4.32230556223929,6.9,20.0197167679194
"427",200,20,10,3.5,4.32230556223929,7.2,20.2050033888675
"428",200,20,10,3.5,4.32230556223929,7.5,20.3529173219507
"429",200,20,10,3.5,4.32230556223929,7.8,20.5454053024356
"430",200,20,10,3.5,4.32230556223929,8.1,21.1596107276134
"431",200,20,10,3.5,4.32230556223929,8.4,21.0279165110537
"432",200,20,10,3.5,4.32230556223929,8.7,21.7737815361044
"433",200,20,10,3.5,4.32230556223929,9,21.9632066725417
"434",200,20,10,3.5,4.32230556223929,9.3,21.8497213530543
"435",200,20,10,3.5,4.32230556223929,9.6,21.9521673990012
"436",200,20,10,3.5,4.32230556223929,9.9,22.3956210333639
"437",200,20,10,3.5,4.32230556223929,10.2,22.394556244875
"438",200,20,10,3.5,4.32230556223929,10.5,23.0577596591736
