"","N","n","run","alpha0","sd_data","sigma","KL"
"1",200,50,10,0.5,13.2545949227051,0,169.516491915407
"2",200,50,10,0.5,13.2545949227051,0.75,161.588947818764
"3",200,50,10,0.5,13.2545949227051,1.5,137.88338336975
"4",200,50,10,0.5,13.2545949227051,2.25,115.492530038929
"5",200,50,10,0.5,13.2545949227051,3,94.4325174999857
"6",200,50,10,0.5,13.2545949227051,3.75,75.2316622393874
"7",200,50,10,0.5,13.2545949227051,4.5,61.9885972620874
"8",200,50,10,0.5,13.2545949227051,5.25,52.1966784901192
"9",200,50,10,0.5,13.2545949227051,6,38.1865412305516
"10",200,50,10,0.5,13.2545949227051,6.75,29.3439912243491
"11",200,50,10,0.5,13.2545949227051,7.5,23.7891452716007
"12",200,50,10,0.5,13.2545949227051,8.25,20.5357298985546
"13",200,50,10,0.5,13.2545949227051,9,16.873507934048
"14",200,50,10,0.5,13.2545949227051,9.75,14.6032004187725
"15",200,50,10,0.5,13.2545949227051,10.5,12.3803572950269
"16",200,50,10,0.5,13.2545949227051,11.25,11.4234984876784
"17",200,50,10,0.5,13.2545949227051,12,10.0350390946911
"18",200,50,10,0.5,13.2545949227051,12.75,10.0195732968722
"19",200,50,10,0.5,13.2545949227051,13.5,9.39076307222374
"20",200,50,10,0.5,13.2545949227051,14.25,9.316715682902
"21",200,50,10,0.5,13.2545949227051,15,9.13522086631069
"22",200,50,10,0.5,13.2545949227051,15.75,9.35686932797329
"23",200,50,10,0.5,13.2545949227051,16.5,9.25675978724875
"24",200,50,10,0.5,13.2545949227051,17.25,9.41942440065536
"25",200,50,10,0.5,13.2545949227051,18,9.5870389267063
"26",200,50,10,0.5,13.2545949227051,18.75,9.7464367236585
"27",200,50,10,0.5,13.2545949227051,19.5,9.83910523333343
"28",200,50,10,0.5,13.2545949227051,20.25,10.0301490903317
"29",200,50,10,0.5,13.2545949227051,21,10.2834020880162
"30",200,50,10,0.5,13.2545949227051,21.75,10.4456892345106
"31",200,50,10,0.5,13.2545949227051,22.5,10.6949724200983
"32",200,50,10,0.5,13.2545949227051,23.25,10.7628360730697
"33",200,50,10,0.5,13.2545949227051,24,11.1010759830761
"34",200,50,10,0.5,13.2545949227051,24.75,11.1575551015716
"35",200,50,10,0.5,13.2545949227051,25.5,11.5061250869121
"36",200,50,10,0.5,13.2545949227051,26.25,11.6431853588491
"37",200,50,10,0.5,13.2545949227051,27,11.9302084196254
"38",200,50,10,0.5,13.2545949227051,27.75,12.1145585243362
"39",200,50,10,0.5,13.2545949227051,28.5,12.3043824918674
"40",200,50,10,0.5,13.2545949227051,29.25,12.5123414582955
"41",200,50,10,0.5,13.2545949227051,30,12.4642323499377
"42",200,50,10,0.5,13.2545949227051,30.75,12.825028421048
"43",200,50,10,0.5,13.2545949227051,31.5,12.9627307026607
"44",200,50,10,0.5,13.2545949227051,32.25,13.1801657213916
"45",200,50,10,0.5,13.2545949227051,33,13.2630129439625
"46",200,50,10,0.5,13.2545949227051,33.75,13.4624066305625
"47",200,50,10,0.5,13.2545949227051,34.5,13.5124799803459
"48",200,50,10,0.5,13.2545949227051,35.25,13.7175752471466
"49",200,50,10,0.5,13.2545949227051,36,13.9060697740166
"50",200,50,10,0.5,13.2545949227051,36.75,14.0393974428673
"51",200,50,10,0.5,13.2545949227051,37.5,14.2369763048564
"52",200,50,10,0.5,13.2545949227051,38.25,14.2631363156522
"53",200,50,10,0.5,13.2545949227051,39,14.4273972519877
"54",200,50,10,0.5,13.2545949227051,39.75,14.543564803844
"55",200,50,10,0.5,13.2545949227051,40.5,14.6734845336189
"56",200,50,10,0.5,13.2545949227051,41.25,14.9027994793463
"57",200,50,10,0.5,13.2545949227051,42,15.0025616083873
"58",200,50,10,0.5,13.2545949227051,42.75,15.0430639548425
"59",200,50,10,0.5,13.2545949227051,43.5,15.1693141728594
"60",200,50,10,0.5,13.2545949227051,44.25,15.3898002624776
"61",200,50,10,0.5,13.2545949227051,45,15.1849084849366
"62",200,50,10,0.5,13.2545949227051,45.75,15.655964452679
"63",200,50,10,0.5,13.2545949227051,46.5,15.5182312288274
"64",200,50,10,0.5,13.2545949227051,47.25,15.600704642458
"65",200,50,10,0.5,13.2545949227051,48,15.8552832609949
"66",200,50,10,0.5,13.2545949227051,48.75,15.9180720883997
"67",200,50,10,0.5,13.2545949227051,49.5,15.969716046872
"68",200,50,10,1,13.0896444139361,0,249.696845968234
"69",200,50,10,1,13.0896444139361,0.75,225.157179412533
"70",200,50,10,1,13.0896444139361,1.5,193.178431248425
"71",200,50,10,1,13.0896444139361,2.25,139.357035620749
"72",200,50,10,1,13.0896444139361,3,108.401979117617
"73",200,50,10,1,13.0896444139361,3.75,76.4901690389573
"74",200,50,10,1,13.0896444139361,4.5,58.8234384801618
"75",200,50,10,1,13.0896444139361,5.25,42.091339506559
"76",200,50,10,1,13.0896444139361,6,31.6771002594236
"77",200,50,10,1,13.0896444139361,6.75,25.7694585105905
"78",200,50,10,1,13.0896444139361,7.5,21.6144621422115
"79",200,50,10,1,13.0896444139361,8.25,19.8849606328277
"80",200,50,10,1,13.0896444139361,9,18.7824800272095
"81",200,50,10,1,13.0896444139361,9.75,17.8725851874496
"82",200,50,10,1,13.0896444139361,10.5,17.7210546974386
"83",200,50,10,1,13.0896444139361,11.25,17.8381980645066
"84",200,50,10,1,13.0896444139361,12,18.1577912115029
"85",200,50,10,1,13.0896444139361,12.75,18.3863616393038
"86",200,50,10,1,13.0896444139361,13.5,18.9198114015032
"87",200,50,10,1,13.0896444139361,14.25,19.221722671223
"88",200,50,10,1,13.0896444139361,15,19.8393760095006
"89",200,50,10,1,13.0896444139361,15.75,20.1007615116688
"90",200,50,10,1,13.0896444139361,16.5,20.6962268090491
"91",200,50,10,1,13.0896444139361,17.25,21.4070176839072
"92",200,50,10,1,13.0896444139361,18,21.7532062690877
"93",200,50,10,1,13.0896444139361,18.75,22.2557241939716
"94",200,50,10,1,13.0896444139361,19.5,22.9964512776573
"95",200,50,10,1,13.0896444139361,20.25,23.2657069681518
"96",200,50,10,1,13.0896444139361,21,23.653085587121
"97",200,50,10,1,13.0896444139361,21.75,24.1770526017081
"98",200,50,10,1,13.0896444139361,22.5,24.4147900406458
"99",200,50,10,1,13.0896444139361,23.25,24.986595386582
"100",200,50,10,1,13.0896444139361,24,25.4745558518428
"101",200,50,10,1,13.0896444139361,24.75,25.758659204504
"102",200,50,10,1,13.0896444139361,25.5,26.2780679671501
"103",200,50,10,1,13.0896444139361,26.25,26.6658326398828
"104",200,50,10,1,13.0896444139361,27,26.8784917453141
"105",200,50,10,1,13.0896444139361,27.75,27.4071788667747
"106",200,50,10,1,13.0896444139361,28.5,27.681303778614
"107",200,50,10,1,13.0896444139361,29.25,27.7294147029591
"108",200,50,10,1,13.0896444139361,30,28.1303702902533
"109",200,50,10,1,13.0896444139361,30.75,28.5613044638838
"110",200,50,10,1,13.0896444139361,31.5,28.8334209582677
"111",200,50,10,1,13.0896444139361,32.25,29.0795054504345
"112",200,50,10,1,13.0896444139361,33,29.5591239757386
"113",200,50,10,1,13.0896444139361,33.75,29.3666212809886
"114",200,50,10,1,13.0896444139361,34.5,29.876120082158
"115",200,50,10,1,13.0896444139361,35.25,30.1490589183399
"116",200,50,10,1,13.0896444139361,36,30.0870013302821
"117",200,50,10,1,13.0896444139361,36.75,30.2348369742468
"118",200,50,10,1,13.0896444139361,37.5,30.8794297970222
"119",200,50,10,1,13.0896444139361,38.25,31.0429323533363
"120",200,50,10,1,13.0896444139361,39,31.1101150268628
"121",200,50,10,1,13.0896444139361,39.75,31.2642009059751
"122",200,50,10,1,13.0896444139361,40.5,31.6767774300585
"123",200,50,10,1,13.0896444139361,41.25,31.4742536576976
"124",200,50,10,1,13.0896444139361,42,32.1123024121567
"125",200,50,10,1,13.0896444139361,42.75,32.0427155631619
"126",200,50,10,1,13.0896444139361,43.5,32.3422967661337
"127",200,50,10,1,13.0896444139361,44.25,32.3960312467279
"128",200,50,10,1,13.0896444139361,45,32.5707283699756
"129",200,50,10,1,13.0896444139361,45.75,32.9498375090992
"130",200,50,10,1,13.0896444139361,46.5,32.7761413212208
"131",200,50,10,1,13.0896444139361,47.25,33.0335569971305
"132",200,50,10,1,13.0896444139361,48,33.5366571277937
"133",200,50,10,1,13.0896444139361,48.75,33.3475689666032
"134",200,50,10,1,13.0896444139361,49.5,33.350946052885
"135",200,50,10,1.5,12.8168575347135,0,236.15668803434
"136",200,50,10,1.5,12.8168575347135,0.75,216.695727081462
"137",200,50,10,1.5,12.8168575347135,1.5,161.835732379227
"138",200,50,10,1.5,12.8168575347135,2.25,122.001906099718
"139",200,50,10,1.5,12.8168575347135,3,88.08752342732
"140",200,50,10,1.5,12.8168575347135,3.75,62.4716878958412
"141",200,50,10,1.5,12.8168575347135,4.5,44.1412190720178
"142",200,50,10,1.5,12.8168575347135,5.25,29.1614350190975
"143",200,50,10,1.5,12.8168575347135,6,24.1551024532026
"144",200,50,10,1.5,12.8168575347135,6.75,20.6986036180949
"145",200,50,10,1.5,12.8168575347135,7.5,19.4998781036514
"146",200,50,10,1.5,12.8168575347135,8.25,19.0579699898903
"147",200,50,10,1.5,12.8168575347135,9,19.0420700254605
"148",200,50,10,1.5,12.8168575347135,9.75,19.3346144546205
"149",200,50,10,1.5,12.8168575347135,10.5,19.7990605675311
"150",200,50,10,1.5,12.8168575347135,11.25,20.4814671768677
"151",200,50,10,1.5,12.8168575347135,12,21.0972812782261
"152",200,50,10,1.5,12.8168575347135,12.75,21.8603149086951
"153",200,50,10,1.5,12.8168575347135,13.5,22.6951199187753
"154",200,50,10,1.5,12.8168575347135,14.25,23.2341607571824
"155",200,50,10,1.5,12.8168575347135,15,24.4381708245759
"156",200,50,10,1.5,12.8168575347135,15.75,24.8829688987097
"157",200,50,10,1.5,12.8168575347135,16.5,25.4195774605889
"158",200,50,10,1.5,12.8168575347135,17.25,26.1448645611525
"159",200,50,10,1.5,12.8168575347135,18,27.1267708165566
"160",200,50,10,1.5,12.8168575347135,18.75,27.8887091547219
"161",200,50,10,1.5,12.8168575347135,19.5,28.2558350303605
"162",200,50,10,1.5,12.8168575347135,20.25,29.1790101666132
"163",200,50,10,1.5,12.8168575347135,21,29.5964513565367
"164",200,50,10,1.5,12.8168575347135,21.75,30.3967800981136
"165",200,50,10,1.5,12.8168575347135,22.5,30.5373656382185
"166",200,50,10,1.5,12.8168575347135,23.25,31.2800881178202
"167",200,50,10,1.5,12.8168575347135,24,31.8651288500453
"168",200,50,10,1.5,12.8168575347135,24.75,32.1754531530036
"169",200,50,10,1.5,12.8168575347135,25.5,32.712211244064
"170",200,50,10,1.5,12.8168575347135,26.25,33.4217001896502
"171",200,50,10,1.5,12.8168575347135,27,33.7556192340742
"172",200,50,10,1.5,12.8168575347135,27.75,34.3701670114742
"173",200,50,10,1.5,12.8168575347135,28.5,34.8360963020485
"174",200,50,10,1.5,12.8168575347135,29.25,35.0898338677419
"175",200,50,10,1.5,12.8168575347135,30,35.6431980235605
"176",200,50,10,1.5,12.8168575347135,30.75,35.8938855603744
"177",200,50,10,1.5,12.8168575347135,31.5,36.555003737443
"178",200,50,10,1.5,12.8168575347135,32.25,36.9040464852114
"179",200,50,10,1.5,12.8168575347135,33,36.9298232876565
"180",200,50,10,1.5,12.8168575347135,33.75,37.3837602500851
"181",200,50,10,1.5,12.8168575347135,34.5,37.5770528442951
"182",200,50,10,1.5,12.8168575347135,35.25,37.7515100573135
"183",200,50,10,1.5,12.8168575347135,36,37.9799278783802
"184",200,50,10,1.5,12.8168575347135,36.75,38.3189920010691
"185",200,50,10,1.5,12.8168575347135,37.5,38.6280649851599
"186",200,50,10,1.5,12.8168575347135,38.25,38.7792860427776
"187",200,50,10,1.5,12.8168575347135,39,39.3057403281339
"188",200,50,10,1.5,12.8168575347135,39.75,39.3817640890962
"189",200,50,10,1.5,12.8168575347135,40.5,39.5831766676448
"190",200,50,10,1.5,12.8168575347135,41.25,39.972849924374
"191",200,50,10,1.5,12.8168575347135,42,39.9195165570656
"192",200,50,10,1.5,12.8168575347135,42.75,40.6942534586332
"193",200,50,10,1.5,12.8168575347135,43.5,40.9444392147557
"194",200,50,10,1.5,12.8168575347135,44.25,40.7342799671193
"195",200,50,10,1.5,12.8168575347135,45,41.3380955025454
"196",200,50,10,1.5,12.8168575347135,45.75,41.4051210211988
"197",200,50,10,1.5,12.8168575347135,46.5,41.639668578955
"198",200,50,10,1.5,12.8168575347135,47.25,41.6957343301601
"199",200,50,10,1.5,12.8168575347135,48,41.9629850189988
"200",200,50,10,1.5,12.8168575347135,48.75,41.8015769211665
